Molecule ChEMBL ID,Smiles,Molecular Weight,#RO5 Violations,Standard Type,Standard Value,Standard Units,Bioactivity Class
CHEMBL1824763,Clc1ccc(OCc2cn(C(c3ccccc3)c3ccccc3)nn2)cc1,375.86,1.0,IC50,13370.0,nM,Inactive
CHEMBL1825026,CCCCCCc1cn(Cc2ccc(C#N)cc2)nn1,268.36,0.0,IC50,5260.0,nM,Inactive
CHEMBL1825027,CCCCCCCc1cn(Cc2ccc(C#N)cc2)nn1,282.39,0.0,IC50,3070.0,nM,Inactive
CHEMBL1825029,N#Cc1ccc(Cn2cc(C3CCCCC3)nn2)cc1,266.35,0.0,IC50,10700.0,nM,Inactive
CHEMBL1825039,CCCCCCc1cn(Cc2ccccc2)nn1,243.35,0.0,IC50,7470.0,nM,Inactive
CHEMBL1825046,O=[N+]([O-])c1ccc(OCc2cn(Cc3ccccc3)nn2)cc1,310.31,0.0,IC50,2780.0,nM,Inactive
CHEMBL9298,N#Cc1ccc(C2CCCc3cncn32)cc1,223.28,0.0,IC50,30.0,nM,Active
CHEMBL1825028,CCCCCCCCCCc1cn(Cc2ccc(C#N)cc2)nn1,324.47,0.0,IC50,7880.0,nM,Inactive
CHEMBL1825035,Cc1ccc(OCc2cn(Cc3ccc(C#N)cc3)nn2)cc1,304.35,0.0,IC50,4170.0,nM,Inactive
CHEMBL304583,Oc1ccc2c(c1)C1C(CC2)C1c1ccncc1,237.3,0.0,IC50,66.0,nM,Active
CHEMBL1824744,CCCCCCCc1cn(C(c2ccc(C#N)cc2)c2ccc(C#N)cc2)nn1,383.5,1.0,IC50,10600.0,nM,Inactive
CHEMBL1824746,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cc(C3CCCCC3)nn2)cc1,367.46,0.0,IC50,19320.0,nM,Inactive
CHEMBL1824749,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cc(COc3ccc(Cl)cc3)nn2)cc1,425.88,0.0,IC50,16110.0,nM,Inactive
CHEMBL307006,CCCCC[C@H]1CC2C(CCC3(C)C(O)CCC23)C2(C)CCCC=C12,344.58,1.0,IC50,50.0,nM,Active
CHEMBL305205,C[C@@H]1CC2C3CCC(=O)C3(C)CCC2C2(C)CCCC=C12,286.46,1.0,IC50,0.049,nM,Active
CHEMBL1688913,O=c1cc(Cn2ccnc2)c2ccc(O)cc2o1,242.23,0.0,IC50,3750.0,nM,Inactive
CHEMBL225472,COc1ccc2c(Cn3ccnc3)cc(=O)oc2c1,256.26,0.0,IC50,280.0,nM,Intermediate
CHEMBL166017,CN(C)CC[C@]12CCC(=O)C=C1CCC1C2=CC[C@]2(C)C(=O)CCC12,341.5,0.0,IC50,10000.0,nM,Inactive
CHEMBL287574,Nc1ccc(C23CC2C(=O)NC3=O)cc1,202.21,0.0,IC50,7000.0,nM,Inactive
CHEMBL1399,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,293.37,0.0,IC50,600.0,nM,Intermediate
CHEMBL197650,COc1ccc2cc(C(c3ccc(C#N)cc3)n3cncn3)oc2c1,330.35,0.0,IC50,10.0,nM,Active
CHEMBL28668,CCC(C)C1(c2ccc(N)cc2)CCC(=O)NC1=O,260.34,0.0,IC50,3000.0,nM,Inactive
CHEMBL188664,O=c1c(-c2ccccc2)c(SCc2ccncc2)oc2cc(OCc3ccccc3)ccc12,451.55,1.0,IC50,209.89,nM,Intermediate
CHEMBL184749,O=c1c(-c2ccccc2)c(SCc2ccncc2)oc2cc(O)ccc12,361.42,0.0,IC50,609.54,nM,Intermediate
CHEMBL29482,N#Cc1ccc(C(c2ccc(C#N)cc2)n2ccnc2)cc1,284.32,0.0,IC50,3.499,nM,Active
CHEMBL335050,COc1ccc(C(c2ccc(C)cc2)n2ccnc2)cc1,278.36,0.0,IC50,10.5,nM,Active
CHEMBL5400514,N#Cc1ccc(Cn2cc(C(O)n3ccnc3)c3ccccc32)cc1,328.38,0.0,IC50,50.0,nM,Active
CHEMBL5400021,Clc1ccccc1Cn1cc(Cc2c[nH]nn2)c2ccccc21,322.8,0.0,IC50,3499.45,nM,Inactive
CHEMBL5432961,CCn1c(C(Cc2ccc(Cl)cc2)n2ccnc2)c(C)c2cc(Br)ccc21,442.79,1.0,IC50,410.2,nM,Intermediate
CHEMBL5416291,CCn1c(C(Cc2ccc(Cl)cc2)n2ccnn2)c(C)c2cc(Br)ccc21,443.78,1.0,IC50,1879.32,nM,Inactive
CHEMBL5402392,O=S(=O)(Oc1ccccc1C(F)(F)F)C1CC2OC1C(c1ccc(-n3ccnc3)cc1)=C2c1ccc(O)cc1,554.55,2.0,IC50,197.0,nM,Intermediate
CHEMBL5417452,Cc1ccc(OS(=O)(=O)C2CC3OC2C(c2ccc(-n4ccnc4)cc2)=C3c2ccc(O)cc2)cc1,500.58,1.0,IC50,20.42,nM,Active
CHEMBL365314,COc1ccc2c(c1)/C(=C/c1ccncc1)CC2,237.3,0.0,IC50,280.0,nM,Intermediate
CHEMBL74295,CCCCCCCC[C@H]1CC2C3CCC(=O)C3(C)CCC2C2(C)CCCC=C12,384.65,1.0,IC50,50.0,nM,Active
CHEMBL113739,C#CC[C@H]1CC2C(CCC3(C)C(=O)CCC23)C2CCC(=O)C=C21,310.44,0.0,IC50,187.5,nM,Intermediate
CHEMBL282673,CCC[C@@H]1CC2C3CCC(=O)C3(C)CCC2C2(C)CCC(=O)C=C12,328.5,1.0,IC50,240.0,nM,Intermediate
CHEMBL469266,O=[N+]([O-])c1ccc2[nH]c(-c3ccccc3)cc2c1,238.25,0.0,IC50,9000.0,nM,Inactive
CHEMBL3622075,N#CC1(c2cc(Cn3cncn3)cc(Sc3ccc(OS(N)(=O)=O)cc3)c2)CC1,427.51,0.0,IC50,3.4,nM,Active
CHEMBL4212918,CN1CCN(C(=O)c2ccc(Cc3onc4c3C(=O)CC(C)(C)C4)cc2)CC1=O,395.46,0.0,IC50,31622.78,nM,Inactive
CHEMBL373074,CC1C/C(=C/c2cccnc2)c2ccccc21,221.3,0.0,IC50,2800.0,nM,Inactive
CHEMBL227113,CC1(C)C[C@H](O)C[C@@]2(C)OC(=O)C=C12,196.25,0.0,IC50,40.0,ug.mL-1,Active
CHEMBL2442762,CCn1ccc2c3c(Cn4cncn4)cc(-c4ccccc4)nc3ccc21,353.43,0.0,IC50,13.3,nM,Active
CHEMBL349963,C[C@]12CC=C3C(CCC4=CC(=O)CC[C@@]43CCSc3ccccc3)C1CCC2=O,406.59,1.0,IC50,400.0,nM,Intermediate
CHEMBL281947,Nc1ccc(C23CC2C(=O)N(CC2CCCCC2)C3=O)cc1,298.39,0.0,IC50,150.0,nM,Intermediate
CHEMBL480516,COc1cc(C(c2ccc(O)c(OC)c2)n2cncn2)ccc1O,327.34,0.0,IC50,215.0,nM,Intermediate
CHEMBL480514,Oc1ccc(C(c2ccc(O)cc2)n2cncn2)cc1,267.29,0.0,IC50,178.0,nM,Intermediate
CHEMBL100749,Cn1nnc2ccc(C(c3ccc(Cl)cc3)n3cncn3)cc21,324.77,0.0,IC50,2.59,nM,Active
CHEMBL224060,Cn1nnc2ccc([C@H](c3ccc(Cl)cc3)n3cncn3)cc21,324.77,0.0,IC50,44.2,nM,Active
CHEMBL1668327,CCC[C@H](O)C[C@@H]1Cc2cc(OC)c(OC)c(O)c2C(=O)O1,310.35,0.0,IC50,16100.0,nM,Inactive
CHEMBL1668329,CCCC(=O)CC[C@H]1OC(=O)c2c1cc(OC)c(OC)c2O,308.33,0.0,IC50,16200.0,nM,Inactive
CHEMBL1824745,CCCCCCCCCCc1cn(C(c2ccc(C#N)cc2)c2ccc(C#N)cc2)nn1,425.58,1.0,IC50,16020.0,nM,Inactive
CHEMBL1824758,CCCCCCCc1cn(C(c2ccccc2)c2ccccc2)nn1,333.48,1.0,IC50,19360.0,nM,Inactive
CHEMBL1825019,c1ccc(Cn2nccn2)cc1,159.19,0.0,IC50,16310.0,nM,Inactive
CHEMBL1825023,c1ccc(C(c2ccccc2)n2nccn2)cc1,235.29,0.0,IC50,12010.0,nM,Inactive
CHEMBL1825036,COc1ccc(OCc2cn(Cc3ccc(C#N)cc3)nn2)cc1,320.35,0.0,IC50,2340.0,nM,Inactive
CHEMBL3105517,O=C1c2cccc(F)c2OCC1c1ccccc1,242.25,0.0,IC50,15000.0,nM,Inactive
CHEMBL2011186,O=C1c2ccccc2OCC1c1cccnc1,225.25,0.0,IC50,44000.0,nM,Inactive
CHEMBL274318,O=C1CC(c2ccccc2)Oc2ccccc21,224.26,0.0,IC50,8000.0,nM,Inactive
CHEMBL3105527,O=C1c2cccc(F)c2OCC1c1cccnc1,243.24,0.0,IC50,67100.0,nM,Inactive
CHEMBL3105522,O=C1c2ccccc2OCC1c1cc(F)cc(F)c1,260.24,0.0,IC50,20000.0,nM,Inactive
CHEMBL286738,NS(=O)(=O)Oc1ccc2c3c(c(=O)oc2c1)CCCCC3,309.34,0.0,IC50,300.0,nM,Intermediate
CHEMBL488,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,232.28,0.0,IC50,5200.0,nM,Inactive
CHEMBL1783178,N#Cc1ccc(C2CC(n3ccnc3)c3ccc4ccccc4c3O2)cc1,351.41,1.0,IC50,534.0,nM,Intermediate
CHEMBL1783177,Oc1ccc(C2CC(n3ccnc3)c3ccc4ccccc4c3O2)cc1,342.4,0.0,IC50,32.0,nM,Active
CHEMBL151212,CCC1(c2ccc(N)cc2)CC(=O)NC1=O,218.26,0.0,IC50,13500.0,nM,Inactive
CHEMBL5414372,COc1cccc2cc(Cn3ccnc3)c(=O)oc12,256.26,0.0,IC50,2818.38,nM,Inactive
CHEMBL225472,COc1ccc2c(Cn3ccnc3)cc(=O)oc2c1,256.26,0.0,IC50,281.84,nM,Intermediate
CHEMBL488,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,232.28,0.0,IC50,8000.0,nM,Inactive
CHEMBL38877,CCCN1C(=O)CCC(CC)(c2ccncc2)C1=O,260.34,0.0,IC50,31000.0,nM,Inactive
CHEMBL368732,CN1C(=O)C2CC2(c2ccc(N)cc2)C1=O,216.24,0.0,IC50,14000.0,nM,Inactive
CHEMBL38439,CCCCCCCN1C(=O)CCC(CC)(c2ccncc2)C1=O,316.45,0.0,IC50,1500.0,nM,Inactive
CHEMBL484584,C[C@]12CCC(=O)C(Oc3ccccc3)=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,378.51,1.0,IC50,530.0,nM,Intermediate
CHEMBL1629804,C[C@]12CCCC=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,272.43,0.0,IC50,130.0,nM,Intermediate
CHEMBL592376,N#Cc1ccc(-c2ccc(OS(N)(=O)=O)cc2)cc1Cn1cncn1,355.38,0.0,IC50,176.0,nM,Intermediate
CHEMBL598199,N#Cc1ccc(Cn2cncn2)cc1-c1ccc(OS(N)(=O)=O)cc1,355.38,0.0,IC50,2.0,nM,Active
CHEMBL598846,N#Cc1cc(Cn2cncn2)cc(-c2ccc(O)c(Cl)c2)c1,310.74,0.0,IC50,24.0,nM,Active
CHEMBL3752166,CN1N=C2[C@H](C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4CC[C@]23C)[C@H]1c1ccccc1,400.57,1.0,IC50,1820.0,nM,Inactive
CHEMBL274826,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,286.42,0.0,IC50,300.0,nM,Intermediate
CHEMBL103040,O=C(Cc1ccncc1)OC1=CC2CCC1C2,229.28,0.0,IC50,340.0,nM,Intermediate
CHEMBL54803,c1cc(CCn2ccnc2)c2cccnc2c1,223.28,0.0,IC50,350.0,nM,Intermediate
CHEMBL1173129,Nc1cccc(/C=C/c2ccc3c(c2)OCO3)c1,239.27,0.0,IC50,21860.0,nM,Inactive
CHEMBL1172396,Nc1ccc(CCc2cccc(N)c2)cc1,212.3,0.0,IC50,3210.0,nM,Inactive
CHEMBL496777,O=Cc1c(Cn2ccnc2)c2cc([N+](=O)[O-])ccc2n1Cc1ccccc1,360.37,0.0,IC50,190.3,nM,Intermediate
CHEMBL525379,O=c1c([C@H](c2ccc([N+](=O)[O-])cc2)n2ccnc2)coc2ccccc12,347.33,0.0,IC50,96.0,nM,Active
CHEMBL209047,COc1ccc2c(=O)c(Cn3ccnc3)c(-c3ccc(Br)cc3)oc2c1,411.26,0.0,IC50,4100.0,nM,Inactive
CHEMBL191488,COc1ccc2c(=O)c(-c3ccccc3)c(Sc3ncc[nH]3)oc2c1,350.4,0.0,IC50,50000.0,nM,Inactive
CHEMBL441404,CCCCCC[C@]1(c2ccncc2)CCC(=O)NC1=O,274.36,0.0,IC50,3600.0,nM,Inactive
CHEMBL463254,COc1cc(O)ccc1CCCc1ccc(O)c(CC=C(C)C)c1,326.44,0.0,IC50,40.0,ug.mL-1,Active
CHEMBL465880,CC(C)=CCc1c(O)ccc(C(=O)/C=C/c2ccc(O)cc2O)c1O,340.38,0.0,IC50,4600.0,nM,Inactive
CHEMBL458187,CC(C)=CCC/C(C)=C/Cc1c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c2c1=O,422.48,1.0,IC50,24000.0,nM,Inactive
CHEMBL1097042,O=c1cc(-c2ccccc2)oc2c1ccc1cccc(O)c12,288.3,0.0,IC50,20.0,nM,Active
CHEMBL1097043,CCn1c(C)c(C(c2ccc(F)cc2)n2ccnc2)c2ccccc21,333.41,0.0,IC50,32.0,nM,Active
CHEMBL1098382,COc1ccc(C2=C(c3ccc(OC)c(OC)c3)C(=O)OC2)cc1OC,356.37,0.0,IC50,1.0,nM,Active
CHEMBL1083665,O=c1c2ccccc2sc2c(Cn3ccnc3)ccc([N+](=O)[O-])c12,337.36,0.0,IC50,16.5,nM,Active
CHEMBL28,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,270.24,0.0,IC50,10000.0,nM,Inactive
CHEMBL109211,C#CC[C@@H]1CC2C(CCC3(C)C(=O)CCC23)C2CCC(=O)C=C21,310.44,0.0,IC50,275.0,nM,Intermediate
CHEMBL193858,COc1cc2c(cc1OC)/C(=C/c1ccncc1)CCC2,281.36,0.0,IC50,90.0,nM,Active
CHEMBL192077,Cc1ccc2c(c1)/C(=C\c1ccncc1)CC2,221.3,0.0,IC50,1710.0,nM,Inactive
CHEMBL195354,COc1ccc2c(c1)CC/C2=C/c1cncs1,243.33,0.0,IC50,4830.0,nM,Inactive
CHEMBL5432300,COc1ccc(/C=C/c2ccccc2[N+](=O)[O-])cc1OC,285.3,0.0,IC50,3198.9,nM,Inactive
CHEMBL201831,COc1ccc2cc(C(c3ccc(C)cc3)n3cncn3)oc2c1,319.36,0.0,IC50,100.0,nM,Intermediate
CHEMBL371663,CCc1ccc(C(c2cc3ccc(OC)cc3o2)n2cncn2)cc1,333.39,0.0,IC50,1230.27,nM,Inactive
CHEMBL5428080,N#Cc1ccc(N(CSc2cccc(OS(N)(=O)=O)c2)n2cnnc2)cc1,402.46,0.0,IC50,3.899,nM,Active
CHEMBL5394799,CN(CCN(c1ccc(C#N)cc1)n1cnnc1)S(=O)(=O)c1ccc(OS(N)(=O)=O)cc1,477.53,0.0,IC50,10.0,nM,Active
CHEMBL3622061,N#Cc1ccc(N(CC2CCc3cc(OS(N)(=O)=O)ccc3C2)n2cnnc2)cc1,424.49,0.0,IC50,5.2,nM,Active
CHEMBL3622062,N#Cc1ccc(N(Cc2ccc3cc(OS(N)(=O)=O)ccc3c2)n2cnnc2)cc1,420.45,0.0,IC50,30.97,nM,Active
CHEMBL5437662,N#Cc1ccc(N(Cc2nc3ccc(O)cc3o2)n2cnnc2)cc1,332.32,0.0,IC50,16.0,nM,Active
CHEMBL5429338,NS(=O)(=O)Oc1ccc(C(c2ccc(Cl)cc2)n2cncn2)cc1Br,443.71,0.0,IC50,2.5,nM,Active
CHEMBL5416513,N#Cc1ccc(C(CCc2ccc(OS(N)(=O)=O)cc2)n2cncn2)cc1,383.43,0.0,IC50,0.2198,nM,Active
CHEMBL5421626,N#Cc1ccc(C(Cc2ccc(O)cc2)n2cncn2)cc1,290.33,0.0,IC50,2.897,nM,Active
CHEMBL5395326,N#Cc1ccc(N(Cc2c(F)cc(OS(N)(=O)=O)cc2F)n2cnnc2)cc1,406.37,0.0,IC50,1.3,nM,Active
CHEMBL5411834,N#Cc1ccc(N(Cc2ccc(OS(N)(=O)=O)c(F)c2F)n2cnnc2)cc1,406.37,0.0,IC50,7.096,nM,Active
CHEMBL5430986,CC1CCCCC1OC(=O)Cc1ccncc1,233.31,0.0,IC50,3198.9,nM,Inactive
CHEMBL5401526,C[C@@H]1CC[C@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@@]3(C)OC(=O)Cc1cccnc1,341.5,0.0,IC50,1698.24,nM,Inactive
CHEMBL274318,O=C1CC(c2ccccc2)Oc2ccccc21,224.26,0.0,IC50,13803.84,nM,Inactive
CHEMBL307893,O=C1CC(c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21,288.25,0.0,IC50,599.79,nM,Intermediate
CHEMBL45068,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,274.27,0.0,IC50,2600.16,nM,Inactive
CHEMBL307160,O=c1c2ccccc2oc2c([N+](=O)[O-])ccc(Cn3ccnc3)c12,321.29,0.0,IC50,970.51,nM,Intermediate
CHEMBL350922,O=c1c2ccccc2oc2cc(Cn3ccnc3)ccc12,276.3,0.0,IC50,389.94,nM,Intermediate
CHEMBL5436006,N#Cc1ccc(N(Cc2ccc(O)cc2F)n2cnnc2)cc1,309.3,0.0,IC50,3.899,nM,Active
CHEMBL335215,Clc1ccc(C(c2ccc(Cl)cc2)n2ccnc2)cc1,303.19,0.0,IC50,41.98,nM,Active
CHEMBL135606,O=[N+]([O-])c1ccc(C(c2ccc([N+](=O)[O-])cc2)n2ccnc2)cc1,324.3,0.0,IC50,39.99,nM,Active
CHEMBL135115,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1cccnc1,330.21,0.0,IC50,149.97,nM,Intermediate
CHEMBL133079,FC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1cccnc1,332.21,1.0,IC50,199.99,nM,Intermediate
CHEMBL1195457,Clc1ccc(C(c2ccncc2)c2ccc(Cl)cc2)cc1,314.22,1.0,IC50,159.96,nM,Intermediate
CHEMBL5417855,N#Cc1ccc(C(CCc2c[nH]cn2)c2ccc(C#N)cc2)cc1,312.38,0.0,IC50,859.01,nM,Intermediate
CHEMBL135378,Clc1ccc(C(c2ccc(Cl)cc2)(c2c[nH]nn2)n2ccnc2)cc1,370.24,0.0,IC50,17.99,nM,Active
CHEMBL5423378,O=[N+]([O-])c1ccc(C(CCCc2c[nH]cn2)c2ccc([N+](=O)[O-])cc2)cc1,366.38,0.0,IC50,19998.62,nM,Inactive
CHEMBL5397197,N#Cc1ccc(N(CCCc2ccc(OS(N)(=O)=O)c(F)c2)n2cnnc2)cc1,416.44,0.0,IC50,2.5,nM,Active
CHEMBL5403263,Cc1cccc(CCCCC(c2ccc(F)cc2)c2c[nH]cn2)c1,322.43,1.0,IC50,3801.89,nM,Inactive
CHEMBL5439843,Fc1ccc(C(CCc2ccccc2)c2c[nH]cn2)cc1,280.35,0.0,IC50,699.84,nM,Intermediate
CHEMBL5394566,Fc1ccc(C(Cc2ccccc2)Cc2c[nH]cn2)cc1,280.35,0.0,IC50,4395.42,nM,Inactive
CHEMBL5408838,Fc1ccc(C(CCc2ccccc2)Cc2c[nH]cn2)cc1,294.37,0.0,IC50,2197.86,nM,Inactive
CHEMBL5397796,N#Cc1ccc(C(CCc2ccc(F)cc2)n2cncn2)cc1,306.34,0.0,IC50,190.11,nM,Intermediate
CHEMBL5411950,N#Cc1ccc(C(CCCc2ccc(F)cc2)n2ccnc2)cc1,319.38,0.0,IC50,39.99,nM,Active
CHEMBL5439983,N#Cc1ccc(/C(=C\CCc2ccc(F)cc2)n2cncn2)cc1,318.36,0.0,IC50,139.96,nM,Intermediate
CHEMBL112532,CCCCOc1ccc(-n2ccnc2)cc1,216.28,0.0,IC50,6.998,nM,Active
CHEMBL151038,CCCCOc1ccc(-c2oncc2C)cc1,231.29,0.0,IC50,479.73,nM,Intermediate
CHEMBL5438005,CC[C@H]1CC[C@@H](OC(=O)Cc2ccncc2)CC1,247.34,0.0,IC50,21677.04,nM,Inactive
CHEMBL5431850,N#Cc1ccc(N(CCCc2ccc(OS(N)(=O)=O)cc2)n2cnnc2)cc1,398.45,0.0,IC50,167.88,nM,Intermediate
CHEMBL112074,CCn1ccc2cc(C(c3ccccc3)n3ccnc3)ccc21,301.39,0.0,IC50,205.12,nM,Intermediate
CHEMBL351167,O=c1ccoc2c(Cn3ccnc3)ccc([N+](=O)[O-])c12,271.23,0.0,IC50,1100.0,nM,Inactive
CHEMBL28669,CC(C)CC1(c2ccc(N)cc2)CCC(=O)NC1=O,260.34,0.0,IC50,2999.16,nM,Inactive
CHEMBL5422087,CCCN1C(=O)CC(c2ccc(N)cc2)C1=O,232.28,0.0,IC50,8994.98,nM,Inactive
CHEMBL1094428,CCn1cc(C(c2ccccc2)n2ccnc2)c2cc(Br)ccc21,380.29,1.0,IC50,102.09,nM,Intermediate
CHEMBL5395094,Brc1ccccc1Cn1cc(Cn2ccnc2)c2ccccc21,366.26,0.0,IC50,67.45,nM,Active
CHEMBL92065,O=C1c2ccccc2CCC1Cc1ccncc1,237.3,0.0,IC50,4295.36,nM,Inactive
CHEMBL91818,O=C1c2ccc(O)cc2CCC1Cc1ccncc1,253.3,0.0,IC50,6194.41,nM,Inactive
CHEMBL5399600,COc1cc2ccc(Cn3ccnc3)cc2cc1F,256.28,0.0,IC50,169.82,nM,Intermediate
CHEMBL225178,O=c1cc(OCCn2ccnc2)c2ccccc2o1,256.26,0.0,IC50,758.58,nM,Intermediate
CHEMBL69011,Nc1ccc(/C=C/c2ccccc2)cc1,195.26,0.0,IC50,21978.6,nM,Inactive
CHEMBL1171680,COc1ccc(CCc2ccc(N)cc2)cc1OC,257.33,0.0,IC50,1798.87,nM,Inactive
CHEMBL5403643,Brc1cc(Br)c2oc(Cn3ccnc3)cc2c1,356.02,0.0,IC50,8053.78,nM,Inactive
CHEMBL29904,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1cncnc1,331.2,0.0,IC50,70.96,nM,Active
CHEMBL29523,COc1ccc(C(O)(c2cncnc2)c2ccc(C)c(C)c2)cc1C,334.42,0.0,IC50,1399.59,nM,Inactive
CHEMBL132530,C[C@]12CCC(=O)C(O)=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,302.41,0.0,IC50,370.0,nM,Intermediate
CHEMBL1444,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,285.31,0.0,IC50,1.8,nM,Active
CHEMBL71736,CC12CCC3C(CC=C4CCCCC43C=O)C1CCC2=O,286.42,0.0,IC50,9000.0,nM,Inactive
CHEMBL321729,CC1CCC(OC(=O)Cc2ccncc2)CC1,233.31,0.0,IC50,150.0,nM,Intermediate
CHEMBL3753182,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C(=O)C(F)(F)F)[C@@H]1CCC2=O,368.39,0.0,IC50,26000.0,nM,Inactive
CHEMBL158635,COc1ccc2c(=O)c(Cn3ccnc3)c(-c3ccccc3)oc2c1,332.36,0.0,IC50,550.0,nM,Intermediate
CHEMBL3415172,Cc1nnc2n1-c1c(F)cc(-c3cncc4ccccc34)cc1CC2,330.37,0.0,IC50,10000.0,nM,Inactive
CHEMBL3415175,Cc1c(F)cncc1-c1cc(F)c2c(c1)CCc1nncn1-2,298.3,0.0,IC50,10000.0,nM,Inactive
CHEMBL270488,O=C(Nc1ccc([N+](=O)[O-])cc1OCc1ccccc1)c1ccc(-c2ccccc2)cc1,424.46,1.0,IC50,25000.0,nM,Inactive
CHEMBL273049,O=C(Nc1ccc([N+](=O)[O-])cc1OCc1ccccc1)c1ccc(Cl)c(Cl)c1,417.25,1.0,IC50,25000.0,nM,Inactive
CHEMBL260098,O=C(Nc1ccc([N+](=O)[O-])cc1OCc1ccccc1)c1ccc(Cl)c([N+](=O)[O-])c1,427.8,0.0,IC50,25000.0,nM,Inactive
CHEMBL404981,CC(=O)Nc1ccc([N+](=O)[O-])cc1OCc1ccccc1,286.29,0.0,IC50,1180.0,nM,Inactive
CHEMBL222189,CN(c1ccc([N+](=O)[O-])cc1OCc1cccc2ccccc12)S(C)(=O)=O,386.43,0.0,IC50,1170.0,nM,Inactive
CHEMBL223368,CN(c1ccc([N+](=O)[O-])cc1OCc1ccccc1-c1ccccc1)S(C)(=O)=O,412.47,0.0,IC50,330.0,nM,Intermediate
CHEMBL204501,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1OCC1CCCCC1,328.39,0.0,IC50,1210.0,nM,Inactive
CHEMBL372835,COc1cc([N+](=O)[O-])ccc1N(C)S(C)(=O)=O,260.27,0.0,IC50,25000.0,nM,Inactive
CHEMBL3350384,CCC(=C(c1ccc(O)cc1)c1ccc(OCCN)cc1)c1ccccc1,359.47,1.0,IC50,102.2,nM,Intermediate
CHEMBL9298,N#Cc1ccc(C2CCCc3cncn32)cc1,223.28,0.0,IC50,52.0,nM,Active
CHEMBL3105520,O=C1c2ccccc2OCC1c1cccc(F)c1,242.25,0.0,IC50,35000.0,nM,Inactive
CHEMBL488,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,232.28,0.0,IC50,6130.0,nM,Inactive
CHEMBL1629802,C[C@]12CC[C@H]3O[C@H]3[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,288.43,0.0,IC50,145.0,nM,Intermediate
CHEMBL1629806,C[C@]12CCCC=C1[C@@H](O)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,288.43,0.0,IC50,190.0,nM,Intermediate
CHEMBL1630269,CC(=O)OC1CCC[C@]2(C)C1=CC[C@H]1[C@@H]3CCC(=O)[C@@]3(C)CC[C@@H]12,330.47,0.0,IC50,700.0,nM,Intermediate
CHEMBL1630279,C[C@]12CCCC(=O)[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,288.43,0.0,IC50,2400.0,nM,Inactive
CHEMBL226790,N#Cc1ccc(N(Cc2ccc(O)c(I)c2)n2cnnc2)cc1,417.21,0.0,IC50,0.33,nM,Active
CHEMBL390717,COc1cc(CN(c2ccc(C#N)cc2)n2cnnc2)cc(Cl)c1OS(N)(=O)=O,434.87,0.0,IC50,2.9,nM,Active
CHEMBL4074186,CCOC(=O)c1oc(-c2cc3ccc(N(CC)CC)cc3oc2=O)nc1C,370.41,0.0,IC50,10000.0,nM,Inactive
CHEMBL2003274,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)/C(=C/c3ccncc3)C[C@@H]12,375.51,1.0,IC50,5200.0,nM,Inactive
CHEMBL25588,C[C@H]1CC2C3CCC(=O)C3(C)CCC2C2(C)CCC(=O)C=C12,300.44,0.0,IC50,350.0,nM,Intermediate
CHEMBL599239,N#Cc1ccc(Cn2cncn2)cc1-c1ccc(Cl)c(OS(N)(=O)=O)c1,389.82,0.0,IC50,0.35,nM,Active
CHEMBL286738,NS(=O)(=O)Oc1ccc2c3c(c(=O)oc2c1)CCCCC3,309.34,0.0,IC50,300.0,nM,Intermediate
CHEMBL592852,N#Cc1ccc(Cn2cncn2)cc1-c1ccccc1,260.3,0.0,IC50,0.2,nM,Active
